Date,SPX,GLD,USO,SLV,EUR/USD
3/20/2019,3492.654871666196,102.820004536235,13.985408635969403,16.94876338478457,1.3585100798250682
3/21/2019,3501.613674122793,100.61788039028316,13.750836445433265,16.555500900848383,1.3504889178573414
3/22/2019,3441.323522144921,101.62302118961713,13.361322997965743,16.574490159265995,1.3304684282710315
3/25/2019,3364.092065480127,100.80233426918726,12.991353476749252,16.146987201418085,1.3254213026421666
3/26/2019,3369.670353813143,99.36487182143111,13.17727754513771,15.948420472863505,1.320522130742739
3/27/2019,3333.023970696684,99.018417023238,13.095926825728343,15.80507594803704,1.3199327494470185
3/28/2019,3359.7787993473744,96.8055002592059,13.471081357173105,15.638902230163156,1.324242431050888
3/29/2019,3354.8124660515923,97.72918665921219,13.687196418247305,15.960724852481825,1.3095610575366199
4/1/2019,3331.766635379108,96.61531823711356,13.350720165389303,15.576515990108813,1.3063784583539806
4/2/2019,3183.969395163706,97.26372458710703,12.625111986863557,15.469677182233633,1.3023096357068042
4/3/2019,3175.7554076824918,96.91875732723038,12.546937852865337,15.148310386460333,1.2869554907210738
4/4/2019,3200.4388723961342,96.41982929400142,12.6376936641056,14.889901464087325,1.2927826711122568
4/5/2019,3233.124705412256,95.46222029700104,12.52406498679544,14.91945148508241,1.32463511531942
4/8/2019,3231.242376592729,96.30642343914096,12.75718650978871,15.331791119062746,1.3459528541144905
4/9/2019,3355.3480854321874,94.77141039842152,13.285185608122417,15.16972144596488,1.3580233520462404
4/10/2019,3334.0118561448608,97.16844702980762,13.242469662424083,15.83988237017156,1.3735970035163956
4/11/2019,3361.4593990776707,99.31181465424055,13.501878053357949,16.45048472956781,1.3746956697042991
4/12/2019,3380.0624245477698,99.90199411332934,14.043163203441273,16.671386711110163,1.3693553626574388
4/15/2019,3418.4776061601024,101.19674780717425,14.32765066689464,17.188578306479165,1.3675572346662868
4/16/2019,3410.129369365915,100.18888697236643,14.100928492239891,16.42210169002553,1.3515840042838974
4/17/2019,3316.3391438649574,98.95447259245435,13.403957773458673,16.131956780545334,1.3260012865475317
4/18/2019,3346.2412635193145,100.05969873201956,13.627878611317612,16.665456668242097,1.3328158113413884
4/19/2019,3327.363511721685,101.42514208310354,13.7177499650398,17.018560291839005,1.3063271504145222
4/22/2019,3280.266082060027,99.624664426905,13.40078582993225,16.961305878455832,1.3125070857269805
4/23/2019,3197.732551456064,103.43531443646705,13.554998362557752,17.632079957673266,1.3246388076635238
4/24/2019,3236.9056538355344,101.85148590395833,13.76510544794062,17.443554023769565,1.3169903715831952
4/25/2019,3226.0564998708664,101.22508230065687,13.781342349395981,17.091821259620318,1.3070008942554523
4/26/2019,3178.4823743164156,102.98604332907544,13.782234913147468,17.455111852705908,1.3047376307493341
4/29/2019,3223.6459575176586,104.46798112924468,13.954277451151611,17.647887837053652,1.3006611533566932
4/30/2019,3240.7743446914224,104.49110007640692,13.33164356459756,17.429249160526787,1.3060437890659977
5/1/2019,3164.1796825557653,104.17885860308762,13.33456841458498,17.52743387798541,1.3041834966073858
5/2/2019,3145.6589709058967,101.82792658209753,13.387780370433575,16.929303514043642,1.2958812599380336
5/3/2019,3176.610210314544,101.44543716674879,13.68177127544371,17.017388629867952,1.2782720549289808
5/6/2019,3184.7689090544955,100.37747531556201,13.383259360299775,16.70388725732118,1.2818885969450549
5/7/2019,3200.174940039749,101.3443854130529,13.219200037688399,16.90593244696004,1.2761730066790897
5/8/2019,3184.185884908211,98.60851522888272,13.092132137300071,16.178791050915837,1.2664165088844759
5/9/2019,3229.2999394427707,98.67174449089926,12.885309409967741,16.34385105178397,1.2661216561536845
5/10/2019,3103.7826935663384,99.64108526349924,12.333573241292882,16.377351203990894,1.2490392449635992
5/13/2019,3087.1028104505776,100.84296775049917,12.05383713017196,16.556120690675797,1.2261142024463552
5/14/2019,3056.5970386476397,101.35557729507606,11.9563642190375,16.537072498671492,1.2475132668656166
5/15/2019,2985.058662863395,101.47523711839771,11.546085854156841,16.60971252866498,1.2565474745099583
5/16/2019,2970.6775690645,102.81151738899156,11.184896213164569,17.05661772099928,1.2497070291153305
5/17/2019,3026.2834843238543,105.58605166057082,11.51068551569082,18.06847223191243,1.2913492917327896
5/20/2019,3044.9578046816623,106.45630980061964,11.925424881186466,18.24313590363393,1.288463155136659
5/21/2019,3019.361538113473,105.66338183625246,11.453425248258277,17.605676321527564,1.2995701558269244
5/22/2019,3018.3486715617682,107.05233219651407,11.529421140171298,17.934541627919295,1.3196684375332326
5/23/2019,2958.7195611941584,106.6507947672208,11.428215698679175,17.4767798047565,1.3135661903132192
5/24/2019,3005.4518946911276,109.40440804965583,11.630613158594192,18.329897950566856,1.318413384651857
5/27/2019,3011.3935003452866,106.92098604710374,11.25133013087815,17.689942709546155,1.2831409010202426
5/28/2019,3042.229352823691,106.65826424182744,11.460549065081754,17.915201708326094,1.2930257546740433
5/29/2019,2986.3443237579713,104.3174309639391,11.035305889605041,17.108297798555906,1.2736212301944698
5/30/2019,2969.3210318846113,105.42585168946536,11.223695643739543,16.948676941278872,1.2663350579873585
5/31/2019,2936.968414912156,105.27827623470513,11.084141295194147,16.875177428752664,1.268284329912125
6/3/2019,2908.01074222856,104.92284559757232,11.375256014354521,16.796214681638023,1.2559311155515223
6/4/2019,2932.8353475794447,105.79667832672051,11.055943484577032,16.91346862641837,1.2436894654730477
6/5/2019,2981.202635074171,106.5172062927679,11.479792214253095,17.20098808195525,1.2667554988691985
6/6/2019,2997.4490679081123,106.57259619043829,11.465589163034204,16.90703650055834,1.2618916806550147
6/7/2019,2910.4196366127057,106.83844163905123,10.79070873463114,17.193353974424205,1.2601609056658964
6/10/2019,2894.7691199561377,105.37229722514681,10.992146247163042,16.93200022130498,1.253910458101934
6/11/2019,2910.0291119891835,103.78293533575095,11.372087009651134,16.926793407243977,1.250388972685736
6/12/2019,2879.484117210393,100.87465652373257,11.059733667362597,16.313842335223036,1.2385386576484614
6/13/2019,2844.24496944383,99.84410328918304,10.766336576734144,16.042713047735273,1.2399863848495103
6/14/2019,2858.792403592179,99.24724222325291,10.621770664729263,15.781793451656506,1.2390458898394368
6/17/2019,2865.7318267478136,98.86493704427417,11.091140137271157,15.401565025360368,1.222233967445074
6/18/2019,2953.329830880869,97.73253564413866,11.552790421515486,15.262882803576533,1.2163693588506388
6/19/2019,2972.932888351288,98.0690027317153,11.541557962569803,15.383406926912853,1.2028759521898165
6/20/2019,3039.4558207979494,98.47099959215868,11.818752741565426,15.483172705322335,1.200190603207369
6/21/2019,2995.7885644188846,99.7680866760863,11.770634082927414,15.680761294658495,1.2161880139910939
6/24/2019,2897.739425821332,101.35316956700771,11.859740368905209,15.65059064406494,1.2224840696225454
6/25/2019,2878.4985594152645,101.7499863748735,12.131787842362769,15.770163566620463,1.2060252970967424
6/26/2019,2956.613704952177,99.15033285760724,12.350653789146284,15.308164390412667,1.2117651064652497
6/27/2019,2972.745615414001,99.90260920791187,12.507698229013123,15.23052101178176,1.2158238288085315
6/28/2019,3026.58625529073,98.36312810398417,12.905541139579338,14.855748683045666,1.197067090906474
7/1/2019,2975.9208982587966,98.7659986727696,12.583969794990361,14.669665039119696,1.1870397266424175
7/2/2019,2899.6873872152646,99.0300685595495,12.426022569682948,14.917556225020231,1.1996681868145085
7/3/2019,2907.524595496759,98.09096110354382,12.57627109298159,14.66345695884316,1.2231457905768834
7/4/2019,2906.1860701445403,97.83467607433572,13.038262613398745,14.231887644325447,1.2234198083329206
7/5/2019,2916.2078573437943,97.43710791335441,13.005688610943684,13.993806973500533,1.2182556832107785
7/8/2019,2905.5164214041392,97.77102848731556,13.43119709382328,14.02216617363603,1.213853997134346
7/9/2019,2892.2005996077487,98.27605614838023,13.613344236211352,14.173061965887412,1.2258035440795783
7/10/2019,2880.7414861869406,98.487809870814,14.023116182657926,14.44284774854531,1.2193812651468532
7/11/2019,2922.335534246659,99.12537179749344,13.971994507303688,14.745966293783479,1.2205654087652238
7/12/2019,2886.0603462394038,100.32667939023239,13.452525733999055,15.010296926435718,1.197842910040327
7/15/2019,2908.3432989198473,98.87377479723874,13.471798089106423,14.958555701368288,1.2214220223941907
7/16/2019,2925.5152844884515,98.00058903504272,13.209254861622371,15.141274729004284,1.2280092534134035
7/17/2019,2893.2055497637466,101.02984606130987,13.05822438572636,16.032261217543585,1.2336621227361093
7/18/2019,2883.952665394061,99.6467661666622,12.99260293795632,15.429429139510487,1.252646808945753
7/19/2019,2913.413284789348,99.95735835936527,12.843135592260065,15.13045012677512,1.264843673596007
7/22/2019,2893.7760553294024,101.3884622952704,13.296287387202314,15.140998892541331,1.2732765246834048
7/23/2019,2925.261047109295,101.71406612809598,13.487633293710871,15.002660883449462,1.274927208118064
7/24/2019,2879.4386277100266,103.68508967389207,13.270521293020037,15.367641524679936,1.2674845600715057
7/25/2019,2871.325298927469,105.01277191228452,13.57114498878635,16.000495061946037,1.2757474913960336
7/26/2019,2897.171668507861,105.94422227186868,13.550970333899828,16.36661183869597,1.2705278402516138
7/29/2019,2874.2700361693205,105.84129344498035,13.716355866488367,16.465600982945872,1.2830031336866794
7/30/2019,2868.720626569618,106.39437616470119,13.655269834150708,16.989658682020575,1.2780116671726764
7/31/2019,2870.387945178394,105.65240983113698,13.580141162498968,17.109186322163847,1.2795265410724748
8/1/2019,2918.230906567997,106.93993497461022,13.848844327654676,17.47427489563935,1.3107701913265142
8/2/2019,2909.321741047402,105.85634591508983,13.466767535556468,17.137828831168537,1.3162696629468442
8/5/2019,2923.1669779331323,108.93537186992828,13.40835824018307,18.193475518087176,1.3355966412138363
8/6/2019,2918.1080590741135,111.77568929435924,13.517763440797069,18.942607473816583,1.3481006676952965
8/7/2019,2925.7155292194275,110.30469870164231,13.434069872534769,18.807962509781717,1.3291495048135484
8/8/2019,2979.5683081709326,109.07213196898218,13.567510179521891,18.59727899409798,1.3490327612153072
8/9/2019,2968.41565110321,107.14071677172448,13.285355150005604,18.051720746238104,1.3476048129995266
8/12/2019,2956.135582157807,106.69899695487717,13.160944306233501,18.0483152757106,1.3458789135444422
8/13/2019,2939.5654599072795,103.70176470951698,13.628220659336343,17.25553548068735,1.3359838411480003
8/14/2019,2959.991235039101,103.09752910761637,13.432400575063618,17.092631100453293,1.3220559708809472
8/15/2019,2956.202040676872,104.31902255167695,12.648483910799193,17.21329450362962,1.3173906593213256
8/16/2019,2970.3997134828546,106.26483853515967,12.790802373474007,17.76813935921596,1.3217011364212672
8/19/2019,2951.5862844004027,106.44729698046504,12.179742339614068,17.83026366057996,1.3205640676357917
8/20/2019,2908.8024705327084,106.89973950195818,12.733336446727636,18.234979413361664,1.3126665271360818
8/21/2019,2939.607129075337,106.36329114338164,12.62858618670658,18.30896716042942,1.3176252353306246
8/22/2019,2985.597254582177,105.59151210218626,12.92884922655424,18.217992765720815,1.3249261524433686
8/23/2019,2969.2199954807506,107.07015982072801,13.483093104458398,18.61954984663981,1.3168515083534855
8/26/2019,2917.2105802059045,106.43181013773008,12.68810925100431,18.026110212513615,1.287801991251813
8/27/2019,2932.617623003417,106.47816798224231,12.887870673701729,18.250996733009305,1.2870653645474204
8/28/2019,2913.2577749978036,107.71938165083807,12.624979379442435,18.6614885193063,1.282735444135715
8/29/2019,2967.0013273730415,108.22442863223229,13.164215147873792,19.006258923703307,1.2968655458675078
8/30/2019,2962.7659963470765,110.16962464698457,13.389261434573816,19.824685123859183,1.2867879828063336
9/2/2019,2953.5442804475224,110.53490733127077,13.108107039870307,19.674846775922862,1.286399187684195
9/3/2019,2887.874572114195,111.91288364683672,13.039468685495418,20.274337587946267,1.291478297324174
9/4/2019,2941.118918305641,111.72573110721268,12.71996943986488,20.259905232999884,1.3154539113745027
9/5/2019,2950.006786915607,113.50905863923002,12.897784120022552,20.750131197294778,1.3463468561430363
9/6/2019,2920.7675457310397,111.86647902285962,12.337221521838156,20.18692806801148,1.328721628532618
9/9/2019,2909.306113175996,113.68650890221032,12.066673602413129,21.0519759454086,1.334122030164829
9/10/2019,2879.2637401510683,113.31033983347676,11.963556621440949,21.23249241648907,1.3260071351506766
9/11/2019,2830.3906279113216,114.26454133169212,11.53445681755562,21.131451187427654,1.2983508326847042
9/12/2019,2798.921785938182,115.1354746873346,11.388254881345512,21.317721406030383,1.2958798223291506
9/13/2019,2787.2039895276775,115.05190566732016,11.405670154307021,21.35836379877866,1.3122511439280222
9/16/2019,2742.7814244315355,115.5230524507192,11.007322371177873,21.32439419290389,1.3181826015985463
9/17/2019,2785.9687499674865,115.01906587580028,11.274886649093288,21.044039695439054,1.3352951865159117
9/18/2019,2801.31981216157,116.87518560879825,11.333994535207406,21.43666562632144,1.3438217113291475
9/19/2019,2787.726233085224,119.12351182639341,11.433828539659265,21.802204027969527,1.350758436565671
9/20/2019,2869.924308154361,116.62022874583703,11.434535059486636,21.156200589431876,1.3662371333289929
9/23/2019,2851.328286159329,118.02065327979153,11.600050310011795,21.84749266236519,1.3818540005043194
9/24/2019,2867.138443278283,121.07153251163722,11.397515315134088,22.052120595368628,1.3940267236527613
9/25/2019,2848.2546198823875,122.41858958892938,11.562084666575783,22.13657148422854,1.3708893269883051
9/26/2019,2829.51182166439,124.42924351606885,11.275400674160718,22.263662229003117,1.383085901621361
9/27/2019,2745.011132648668,124.49812565452528,11.2216140493987,21.769479991128932,1.3855085147476836
9/30/2019,2701.7857544124236,123.15621056979839,11.190243959783121,20.90289003459922,1.3729205517100762
10/1/2019,2729.9868102780947,123.64268271721896,11.53080988097477,21.67093625269541,1.38377628151402
10/2/2019,2723.124433078012,124.07816918905064,11.552327838056323,21.89955774547937,1.3914946467780036
10/3/2019,2721.5130052163677,123.86315778711906,11.634985276877623,21.77484596662202,1.3956194663874626
10/4/2019,2765.2573650050786,126.16805416922462,12.1399887715085,22.361582708695156,1.4010360414561975
10/7/2019,2776.044335214908,130.37604992514156,12.258618906059176,23.73195050879871,1.408536736907114
10/8/2019,2823.8661248175335,129.8407360094518,12.41852400133661,23.80378718316086,1.4065493547964247
10/9/2019,2910.235191696724,130.53538252944114,12.987726133030423,24.634206575145278,1.409387874780479
10/10/2019,2957.8053679418667,128.50613437829412,12.871704819977685,24.13113679275225,1.4218499435873058
10/11/2019,2915.308025970316,128.25851719899106,12.747887873440773,23.71717073164415,1.4107278360442093
10/14/2019,2912.5194957241133,127.29404173320492,12.767961331940114,23.704285238738876,1.392001828694359
10/15/2019,2940.448763795964,126.9266735553299,12.858132752496122,24.04743861274231,1.4152860987643352
10/16/2019,2944.281299380188,129.90175707271527,13.431514430719604,24.853580876675473,1.4237576988550427
10/17/2019,2955.5498531512308,130.78251917462484,13.646816071999767,25.04697651144237,1.416447988970592
10/18/2019,2995.0492550259805,130.49951948883316,13.728815247019991,25.572037429825325,1.4173875829850384
10/21/2019,3015.436408347122,130.73280633930597,13.27501332702714,25.65521919123133,1.4059215049220204
10/22/2019,3030.9618735983786,130.83877993607584,13.150909575479119,25.644394549136916,1.4114467700790743
10/23/2019,2977.7219743381424,129.8634800665851,12.861181202905366,25.439532307087113,1.4221186873667993
10/24/2019,3082.237170668481,129.57685949277456,13.33874200260215,26.30520460851736,1.416276064355308
10/25/2019,3072.185767565194,126.0497446482454,13.4190963833389,25.655161766018395,1.4121952180684856
10/28/2019,3051.7222311079736,127.24653519270176,13.143848098768887,25.787896662682975,1.4308328869973999
10/29/2019,2974.375075055495,127.06853327662864,12.80717776145448,25.47575745954412,1.4514404668132426
10/30/2019,2967.5790573883633,128.42831397976354,12.656561944929377,26.32562187524253,1.4611064045061917
10/31/2019,3017.888327715039,128.3307397064822,12.931125537032493,26.223758751747695,1.465786102752995
11/1/2019,3045.181919082905,129.92582150211106,13.210823009610882,26.73584929438462,1.4760340323843262
11/4/2019,3080.337052348366,131.23236425180497,13.459201801501765,26.806025466712434,1.5176972750485633
11/5/2019,3154.3969682857833,134.10072146031246,14.086258114811896,28.714642574179095,1.5371069635272667
11/6/2019,3135.026936122626,134.63159899906768,14.689722095421335,28.890232603754274,1.520532851501044
11/7/2019,3120.826811405146,137.39240988131536,14.9688048697391,29.652896204883643,1.5101414855520399
11/8/2019,3118.2645212564175,138.97221230681797,15.436009137676395,30.874100983924798,1.497838327244528
11/11/2019,3044.6563796229475,136.794997121981,15.02295124632975,29.994983919611784,1.497933993634615
11/12/2019,3020.861127772128,138.34122260437803,15.484374070431958,30.58533407891976,1.5282019920239434
11/13/2019,3016.9002405934034,143.20310083533874,15.921769020407135,31.643263438407715,1.5428438520067642
11/14/2019,2962.8532858902418,143.50192185438746,16.06420863514963,31.397172369480188,1.5461167084416594
11/15/2019,2956.357615363178,143.61454025877725,16.653595313117417,31.6347241470508,1.550616450303043
11/18/2019,2931.241533373661,143.63205767106749,16.468746936452206,31.834887440451094,1.552794877906517
11/19/2019,2926.061598951765,143.47290188015936,16.360540301114312,31.371623582270953,1.5558599924528833
11/20/2019,2930.615913749762,142.9276859449452,16.35007514869354,31.806905883858214,1.5348510441532337
11/21/2019,2900.7625794233245,144.3359501139735,15.686949297508832,32.09869029125836,1.511325611179238
11/22/2019,2886.3040981213035,144.14692125953243,15.507504788163647,32.28535438579211,1.5144995775919046
11/25/2019,2863.9022209590353,143.44593238688728,15.674899575280355,32.45037111925248,1.5248308206807157
11/26/2019,2877.9216539191757,142.34174984373158,15.642447548802366,32.03945633179624,1.5109528163348789
11/27/2019,2880.3573358005096,143.36189634241026,15.58047100379918,31.465865038718263,1.5147286027012954
11/28/2019,2887.00539041922,143.4452768268019,15.540135913906095,32.1455115693582,1.5150675470066022
11/29/2019,2839.855367759694,142.8595286559967,15.24892142129259,31.454164402267637,1.4916969235259883
12/2/2019,2918.083958786083,143.60526755079164,15.937234436398095,31.388125235467086,1.4970252542635325
12/3/2019,2899.2771257669256,143.9576641179828,15.914927037056778,31.250735637127374,1.4866128083223864
12/4/2019,2885.421177394948,143.74510772500577,15.726281659933244,31.671385681507836,1.4885560480516862
12/5/2019,2841.03868679955,145.17685856154512,16.467303330447198,32.24656632536794,1.4842716768713686
12/6/2019,2830.0780691076443,144.07905366105064,15.897595962632298,31.67931621595223,1.4862694393866103
12/9/2019,2838.0008075186993,143.76921576526175,15.501496926564974,31.41811191141568,1.498980497484853
12/10/2019,2883.7772770685497,140.4559835588911,15.226817396706302,30.835624826797858,1.5115348331070135
12/11/2019,2924.582138864481,139.97529892607787,15.612587026107205,31.282589984692983,1.5157564594709712
12/12/2019,2939.6385403543045,140.24659422868802,15.052524121903586,31.409516263774698,1.4784577549780566
12/13/2019,2859.918974766192,139.68185081148903,14.891396334430118,31.264138766443544,1.4797684552995471
12/16/2019,2923.311623410441,139.272569105549,15.63346079179891,31.495363103943774,1.4807600903298732
12/17/2019,2943.739515875233,138.29268977353343,15.876370419585818,31.26201154107854,1.4743319661839316
12/18/2019,2865.408453219071,140.74110309142264,15.808220254742919,31.893542603558966,1.4735494488758258
12/19/2019,2878.07249525935,141.77323991922407,16.182016822360502,32.69194956815011,1.506927349105126
12/20/2019,2847.5331643007507,141.9308830645476,16.203990806899505,32.15126805516241,1.4993487872902347
12/23/2019,2818.7359554266354,141.61858916216872,15.96292954389317,31.649469294509526,1.503024551886984
12/24/2019,2833.739218038414,140.71174028314155,16.01443845706247,31.31949518352423,1.4916870182727942
12/25/2019,2810.0519546552982,140.33482786480423,15.997899469590227,30.322726004811024,1.5091261704396586
12/26/2019,2759.8316345248327,141.8035774901096,15.599612380261126,30.8288453510259,1.4962519652894388
12/27/2019,2758.5512627461803,141.3742041476243,16.106380381092173,30.50891655630847,1.505330540011584
12/30/2019,2789.9535008275984,140.54893204321138,16.016506164661443,30.11212013018573,1.5032982987255348
12/31/2019,2802.9092774174514,141.3892358781644,16.09028344721208,30.17406463538884,1.5011101849115813
1/1/2020,2771.2480752105994,140.8410635927376,15.971262514123477,29.822890237301078,1.4958155570428884
1/2/2020,2793.9551409523765,139.1696814054828,16.404247456765365,28.83424040186361,1.4871687703696623
1/3/2020,2817.7628333304,136.04276067697543,16.89961221248249,28.041415844759527,1.4816926972060604
1/6/2020,2859.957192525738,136.97316115035864,16.995950948624273,28.075355849277344,1.4802258437671463
1/7/2020,2938.8311413421084,136.2995100604842,16.748055640895558,28.419041624057833,1.4831421114888028
1/8/2020,2964.4743808390735,138.05872770439512,16.685546680736856,29.130508974206816,1.4928580419047106
1/9/2020,2948.9611289014647,137.8004200170371,16.915377901937994,28.824177045672833,1.5045088252031344
1/10/2020,2919.297193921103,136.3254801978362,16.839573732141464,28.442829242896156,1.4914651786080904
1/13/2020,2958.78533586014,138.10771813655393,16.694720773804626,29.064740529181325,1.4882696947372305
1/14/2020,2926.3198977064962,133.65955245745914,17.023415126053237,27.42359050534669,1.4885964702246703
1/15/2020,2911.4282687945797,136.18414035086286,17.06981121056015,28.146385390256093,1.5066002377181364
1/16/2020,2936.0451512899062,135.2139472195428,17.111787198349425,28.024672650621394,1.4999216862491498
1/17/2020,2836.312061778118,131.70305982502592,16.596727177400588,26.922949123710026,1.5009852914891373
1/20/2020,2830.2780218179773,132.21496643767304,16.58483615358991,26.94343563579894,1.4730354865579296
1/21/2020,2774.8200257506005,132.69174289907374,16.211810664618813,26.837000191151624,1.4670759635477275
1/22/2020,2800.7442011742046,134.44830375335295,16.74885481353707,27.887752109103925,1.4769810538515653
1/23/2020,2816.7340445466652,136.04566105377975,16.86484725536525,28.15417265226027,1.4706240802122865
1/24/2020,2828.9437863140865,136.43353008541234,16.81579035708914,28.534202577196698,1.4651881886896485
1/27/2020,2874.657438083097,133.47897809635703,16.673333907327372,27.964521780714833,1.4434706718824635
1/28/2020,2864.4245871813528,132.43015332640584,16.666692182924532,28.056460758893014,1.4521104253077974
1/29/2020,2846.5573326181793,132.34659216749475,16.45206462339505,28.345097873331483,1.4627058305073788
1/30/2020,2872.606484391442,131.90300116263006,16.358107722421494,28.23132540285654,1.435399875651754
1/31/2020,2811.2141758685466,131.96739402897978,16.053630451757613,28.416555715051867,1.4111289799740683
2/3/2020,2822.0149698058685,133.07140041320255,16.36540800588324,28.97649586464596,1.4257814766295862
2/4/2020,2753.1792783768087,133.11022297991275,15.895472648255982,28.535347375402907,1.405852052036629
2/5/2020,2721.6941413223863,136.54062831880248,15.792546805029373,29.28355201875921,1.4060952877758723
2/6/2020,2752.98204077188,138.6745970472586,16.0347728572414,29.745168273470533,1.4404057814671813
2/7/2020,2792.09585024795,140.07331780958984,16.446105824071942,30.26693066935046,1.4311383480230064
2/10/2020,2825.8122136924903,144.24020882633366,17.016639762596,31.86966512271776,1.4420283236462363
2/11/2020,2808.0309217358977,142.4113534942057,16.89778351927384,31.160734356529996,1.4621464450237263
2/12/2020,2806.772350800757,143.02269709321533,16.467790795047794,31.378012127200538,1.4506569823187363
2/13/2020,2887.079219708893,146.30890081077675,17.029059556290342,33.97901972971874,1.4749153834210016
2/14/2020,2903.1351178541936,144.86039569475307,16.541792927055365,33.2303965124697,1.4694377893070936
2/17/2020,2978.0041166729093,141.82000392581475,16.407766312829473,33.026423318171794,1.4625421536701289
2/18/2020,3031.5593287811043,140.7257612641043,16.41691743915637,32.24011525232612,1.4686951367353624
2/19/2020,3032.779643596472,136.83786830700654,16.722169449851112,30.70775625914345,1.469633181563082
2/20/2020,2939.4658541336034,139.31030095403977,16.867579186088303,31.14822286192419,1.4692624775644305
2/21/2020,2988.5435646206665,137.97436384495666,17.453530945335558,30.71911695508893,1.4541031725321243
2/24/2020,3024.9369739645795,136.79588982690458,17.128832385860996,30.17273058902632,1.4536269216721338
2/25/2020,3034.9173005998564,136.26249543633193,16.902636154510684,30.181512824141137,1.4253203707514461
2/26/2020,3077.6140799961863,132.46333475874064,16.953130624933426,29.758509206064872,1.4278122785952905
2/27/2020,3082.274971292651,134.59766765808527,16.188820071384512,30.25832366394412,1.4272160381991446
2/28/2020,3078.929930788464,136.87928179985846,16.10993195617303,31.401366111020337,1.4317871446905108
3/2/2020,3163.121360753307,134.3017656768264,16.608530693397316,30.312798276196748,1.4197189601317757
3/3/2020,3067.295995749996,133.85886872989903,16.22992052872863,29.407080429261235,1.4109664490385165
3/4/2020,3069.622831744679,135.81870694109466,16.53310616250224,29.9438870784715,1.3935776061324472
3/5/2020,3064.1810068379023,133.54168746587854,16.452082127052613,29.475511135499715,1.3893233458501029
3/6/2020,3130.6310563389857,137.00958391876748,17.156169960941963,30.530241919938845,1.3819393508880464
3/9/2020,3084.692622014759,138.21261790957286,16.439288981728723,29.79823632718858,1.3684958123185218
3/10/2020,3064.646020158515,136.0340518828264,16.228724654302233,28.505492228952757,1.3724369501555465
3/11/2020,3083.0929433492724,137.26882507847222,16.52026795674663,29.23994300726599,1.356931007473767
3/12/2020,3115.581873151245,139.75929019026475,17.468523540783313,30.368254898828464,1.3627316274572405
3/13/2020,3085.883637074964,140.16528789792008,17.84614173211491,30.08831693690413,1.3654034733723333
3/16/2020,3096.0076333882334,142.43873219430304,17.617221787478236,31.092896433439446,1.3558044863240268
3/17/2020,3089.4032276452567,143.7598963434259,18.58244269590152,31.973335069499235,1.3548637437422337
3/18/2020,3097.8711798070017,146.29188871457822,18.892212489862533,32.74835476386522,1.3655411024841126
3/19/2020,3127.578218248058,145.05151564736016,19.265783030732386,32.704380212695135,1.3763834671131603
3/20/2020,3141.190440868694,146.62374035672832,19.978393654800218,33.54874713954709,1.4101774745931541
3/23/2020,3129.47058184611,147.4048729825655,20.887556672680702,33.226524786922226,1.425852190895663
3/24/2020,3064.0458990722477,144.7661114847009,20.19096717432492,32.92123770372829,1.4130752767125552
3/25/2020,3144.5447282416217,147.20717802783108,20.698830459638685,34.23014134179724,1.4288848273254673
3/26/2020,3149.9725393577446,145.03996805705273,20.855334699296893,32.48055333419798,1.4222230184624844
3/27/2020,3163.926693708578,145.8574037116975,21.845710339725766,32.96539388730513,1.4235395635677022
3/30/2020,3178.2419539946027,147.979150328022,21.924559440815862,34.0083645893218,1.4152832907112376
3/31/2020,3161.9662423576715,148.11733921615826,22.133950059729298,33.62588059814095,1.4027599781352662
4/1/2020,3097.998099540709,145.98434536317802,20.972478119926244,32.13076401357257,1.3827213565658634
4/2/2020,3114.5180894695895,146.73289899841615,21.014110207254408,32.64536504876989,1.3961222605586832
4/3/2020,3096.2678708857743,144.2274674446192,21.294505214629655,32.30199361085622,1.4177832683800864
4/6/2020,3084.679217350236,146.85274960783494,21.44209524198716,33.60900767028477,1.437036025371231
4/7/2020,3138.6847336001438,148.02628868865523,21.501648031698622,34.35602526561553,1.4348452544601442
4/8/2020,3150.1687404900395,148.27215822662234,21.524807536126705,34.95933421914718,1.4304461993280975
4/9/2020,3122.8228607264778,150.25683270661725,20.908346482949142,35.87082804081106,1.4215763420242318
4/10/2020,3080.456863440447,148.81478367603256,19.924057312590456,35.08937812099351,1.4162325006743792
4/13/2020,3118.862822484285,148.5715365642918,19.909753145232777,35.20683413682843,1.4017067897826148
4/14/2020,3118.3633159356677,149.1248041681264,19.341843190813677,34.880614513590345,1.409530246099654
4/15/2020,3007.517699257743,148.01984148430796,18.6640522267845,33.30141618850249,1.4021203621449487
4/16/2020,3041.599938216445,147.78741913217468,18.433749123759117,32.81098352246004,1.3960317133716997
4/17/2020,3066.15674368985,144.54049212574972,18.435016000661886,31.748659020401327,1.382706635433917
4/20/2020,3119.452731601607,143.4156198560415,19.041566453658472,31.467705106598736,1.375245047977148
4/21/2020,3174.9472308511677,142.4278556690701,19.13080106041332,32.04891309807835,1.3750031793266781
4/22/2020,3205.6494504044736,142.4194902147254,19.668120483053425,31.250466115556698,1.3956544922382876
4/23/2020,3181.7823222684965,141.2697855816376,19.409941189628675,30.953953526965257,1.3794197697432553
4/24/2020,3178.574640442843,139.11278309599393,19.087672515031816,30.142930354088538,1.3743070376996915
4/27/2020,3095.1534628717322,139.61718106935862,18.608621194191727,29.774008679806975,1.358965699585576
